year,event,sex,position,name,country,mark
2009,800 metres,women,3,Jennifer Meadows,GBR,1:57.93
2009,800 metres,women,4,Yuliya Krevsun,UKR,1:58.00
2009,800 metres,women,5,Mariya Savinova,RUS,1:58.68
2009,800 metres,women,6,Elisa Cusma Piccione,ITA,1:58.81
2009,800 metres,women,7,Mayte Martínez,ESP,1:58.81
2009,800 metres,women,8,Marilyn Okoro,GBR,2:00.32
2009,1500 metres,men,1,Yusuf Saad Kamel,BRN,3:35.93
2009,1500 metres,men,2,Deresse Mekonnen,ETH,3:36.01
2009,1500 metres,men,3,Bernard Lagat,USA,3:36.20
2009,1500 metres,men,4,Asbel Kiprop,KEN,3:36.47
2009,1500 metres,men,5,Augustine Kiprono Choge,KEN,3:36.53
2009,1500 metres,men,6,Mohamed Moustaoui,MAR,3:36.57
2009,1500 metres,men,7,Mehdi Baala,FRA,3:36.99
2009,1500 metres,men,8,Lopez Lomong,USA,3:37.62
2009,1500 metres,men,9,Belal Ali Mansoor,BRN,3:37.72
2009,1500 metres,men,10,Amine Laalou,MAR,3:37.83
2009,1500 metres,men,11,Abdelaati Iguider,MAR,3:38.35
2009,1500 metres,men,12,Leonel Manzano,USA,3:40.05
2009,1500 metres,women,1,Maryam Yusuf Jamal,BRN,4:03.74
2009,1500 metres,women,2,Lisa Dobriskey,GBR,4:03.75
2009,1500 metres,women,3,Shannon ROWBURY,USA,4:04.18
2009,1500 metres,women,4,Nuria Fernández,ESP,4:04.91
2009,1500 metres,women,5,Christin Wurth-Thomas,USA,4:05.21
2009,1500 metres,women,6,Anna Pierce,USA,4:06.19
2009,1500 metres,women,7,Lidia Chojecka,POL,4:07.17
2009,1500 metres,women,8,Kalkidan GEZAHEGNE,ETH,4:08.81
2009,1500 metres,women,9,Gelete BURKA,ETH,4:11.21
2009,1500 metres,women,,Mariem Alaoui Selsouli,MAR,DQ
2009,1500 metres,women,,Natalia Rodríguez,ESP,DQ
2009,1500 metres,women,,Natalya Evdokimova,RUS,DQ
2009,5000 metres,men,1,Kenenisa Bekele,ETH,13:17.09
2009,5000 metres,men,2,Bernard Lagat,USA,13:17.33
2009,5000 metres,men,3,James Kwalia C'Kurui,QAT,13:17.78
2009,5000 metres,men,4,Moses Ndiema Kipsiro,UGA,13:18.11
2009,5000 metres,men,5,Eliud Kipchoge,KEN,13:18.95
2009,5000 metres,men,6,Ali Abdosh,ETH,13:19.11
2009,5000 metres,men,7,Mo Farah,GBR,13:19.69
2009,5000 metres,men,8,Matthew Tegenkamp,USA,13:20.23
2009,5000 metres,men,9,Vincent Kiprop Chepkok,KEN,13:21.31
2009,5000 metres,men,10,Jesús España,ESP,13:22.07
2009,5000 metres,men,11,Chakir Boujattaoui,MAR,13:23.05
2009,5000 metres,men,12,Chris Solinsky,USA,13:25.87
2009,5000 metres,men,13,Joseph Ebuya,KEN,13:39.59
2009,5000 metres,men,14,Anis Selmouni,MAR,13:44.59
2009,5000 metres,men,15,Teklemariam Medhin,ERI,13:44.65
2009,5000 metres,men,16,Collis Birmingham,AUS,13:55.58
2009,5000 metres,women,1,Vivian Jepkemoi Cheruiyot,KEN,14:57.97
2009,5000 metres,women,2,Sylvia Jebiwott Kibet,KEN,14:58.33
2009,5000 metres,women,3,Meseret Defar,ETH,14:58.41
2009,5000 metres,women,4,Sentayehu Ejigu,ETH,15:03.38
2009,5000 metres,women,5,Meselech Melkamu,ETH,15:03.72
2009,5000 metres,women,6,Iness Chepkesis Chenonge,KEN,15:06.06
2009,5000 metres,women,7,Silvia Weissteiner,ITA,15:09.74
2009,5000 metres,women,8,Genzebe Dibaba,ETH,15:11.12
2009,5000 metres,women,9,Jennifer Rhines,USA,15:11.63
2009,5000 metres,women,10,Sara Moreira,POR,15:12.22
2009,5000 metres,women,11,Yuriko Kobayashi,JPN,15:12.44
2009,5000 metres,women,12,Yurika Nakamura,JPN,15:13.01
2009,5000 metres,women,13,Krisztina Papp,HUN,15:20.36
2009,5000 metres,women,14,Zakia Mrisho,TAN,15:31.73
2009,5000 metres,women,,Alemitu Bekele,TUR,DQ
2009,10000 metres,men,1,Kenenisa Bekele,ETH,26:46.31
2009,10000 metres,men,2,Zersenay Tadese,ERI,26:50.12
2009,10000 metres,men,3,Moses Ndiema Masai,KEN,26:57.39
2009,10000 metres,men,4,Imane Merga,ETH,27:15.94
2009,10000 metres,men,5,Bernard Kiprop Kipyego,KEN,27:18.47
2009,10000 metres,men,6,Dathan Ritzenhein,USA,27:22.28
2009,10000 metres,men,7,Micah Kipkemboi Kogo,KEN,27:26.33
2009,10000 metres,men,8,Galen Rupp,USA,27:37.99
2009,10000 metres,men,9,Kidane Tadasse,ERI,27:41.50
2009,10000 metres,men,10,Gebregziabher Gebremariam,ETH,27:44.04
2009,10000 metres,men,11,Ahmad Hassan Abdullah,QAT,27:45.03
2009,10000 metres,men,12,Teklemariam Medhin,ERI,27:58.89
2009,10000 metres,men,13,Fabiano Joseph,TAN,28:04.32
2009,10000 metres,men,14,Juan Carlos Romero,MEX,28:09.78
2009,10000 metres,men,15,Carles Castillejo,ESP,28:09.89
2009,10000 metres,men,16,Dickson Marwa,TAN,28:18.00
2009,10000 metres,men,17,Tim Nelson,USA,28:18.04
2009,10000 metres,men,18,Juan Luis Barrios,MEX,28:31.40
2009,10000 metres,men,19,Surendra Kumar Singh,IND,28:35.51
2009,10000 metres,men,20,Anatoliy Rybakov,RUS,28:42.28
2009,10000 metres,men,21,Ezekiel Jafary Ngimba,TAN,28:45.34
2009,10000 metres,men,22,Martin Toroitich,UGA,28:49.49
2009,10000 metres,men,23,Rui Pedro Silva,POR,28:51.40
2009,10000 metres,men,24,David McNeill,AUS,29:18.59
2009,10000 metres,men,25,Yuki Iwai,JPN,29:24.12
2009,10000 metres,men,,Abebe Dinkesa,ETH,DNF
2009,10000 metres,men,,Collis Birmingham,AUS,DNF
2009,10000 metres,men,,Ayad Lamdassem,ESP,DNF
2009,10000 metres,men,,Manuel Ángel Penas,ESP,DNF
2009,10000 metres,men,,Nicholas Kemboi,QAT,DNF
2009,10000 metres,men,,Martin Fagan,IRL,DNS
2009,10000 metres,women,1,Linet Chepkwemoi Masai,KEN,30:51.24
2009,10000 metres,women,2,Meselech Melkamu,ETH,30:51.34
2009,10000 metres,women,3,Wude Ayalew,ETH,30:51.95
2009,10000 metres,women,4,Grace Kwamboka Momanyi,KEN,30:52.25
2009,10000 metres,women,5,Meseret Defar,ETH,30:52.37
2009,10000 metres,women,6,Amy Begley,USA,31:13.78
2009,10000 metres,women,7,Yurika Nakamura,JPN,31:14.39
2009,10000 metres,women,8,Kimberley Smith,NZL,31:21.42
2009,10000 metres,women,9,Kayoko Fukushi,JPN,31:23.49
2009,10000 metres,women,10,Inês Monteiro,POR,31:25.67
2009,10000 metres,women,11,Florence Kiplagat,KEN,31:30.85
2009,10000 metres,women,12,Dulce Félix,POR,31:30.90
2009,10000 metres,women,13,Shalane Flanagan,USA,31:32.19
2009,10000 metres,women,14,Ana Dias,POR,31:49.91
2009,10000 metres,women,15,Katie McGregor,USA,32:18.49
2009,10000 metres,women,16,Yingying Zhang,CHN,32:33.63
2009,10000 metres,women,17,Liliya Shobukhova,RUS,32:42.36
2009,10000 metres,women,18,Yukari Sahaku,JPN,33:41.17
2009,10000 metres,women,,Elvan Abeylegesse,TUR,DQ
2009,10000 metres,women,,Kseniya Agafonova,RUS,DQ
2009,10000 metres,women,,Mariya Konovalova,RUS,DQ
2009,10000 metres,women,,Olivera Jevtic,SRB,DNS
2009,marathon,men,1,Abel Kirui,KEN,2:06:54
2009,marathon,men,2,Emmanuel Kipchirchir Mutai,KEN,2:07:48
2009,marathon,men,3,Tsegaye Kebede,ETH,2:08:35
2009,marathon,men,4,Yemane Tsegay,ETH,2:08:42
2009,marathon,men,5,Robert Kipkoech Cheruiyot,KEN,2:10:46
2009,marathon,men,6,Atsushi Sato,JPN,2:12:05
2009,marathon,men,7,Adil Annani,MAR,2:12:12
2009,marathon,men,8,José Manuel Martínez,ESP,2:14:04
2009,marathon,men,9,José Moreira,POR,2:14:05
2009,marathon,men,10,Luís Feiteira,POR,2:14:06
2009,marathon,men,11,Masaya Shimizu,JPN,2:14:06
2009,marathon,men,12,Norman Dlomo,RSA,2:14:39
2009,marathon,men,13,Fernando Silva,POR,2:14:48
2009,marathon,men,14,Satoshi Irifune,JPN,2:14:54
2009,marathon,men,15,Dejene Yirdaw,ETH,2:15:09
2009,marathon,men,16,Marilson dos Santos,BRA,2:15:13
2009,marathon,men,17,Johannes Kekana,RSA,2:15:28
2009,marathon,men,18,André Pollmächer,GER,2:15:36
2009,marathon,men,19,Adriano Bastos,BRA,2:15:39
2009,marathon,men,20,Oleg Kulkov,RUS,2:15:40
2009,marathon,men,21,Martin Dent,AUS,2:16:05
2009,marathon,men,22,Coolboy Ngamole,RSA,2:16:20
2009,marathon,men,23,José de Souza,BRA,2:16:40
2009,marathon,men,24,Daniel Browne,USA,2:16:49
2009,marathon,men,25,Reid Coolsaet,CAN,2:16:53
2009,marathon,men,26,Rachid Kisri,MAR,2:17:01
2009,marathon,men,27,Yuriy Abramov,RUS,2:17:04
2009,marathon,men,28,Phaustin Baha Sulle,TAN,2:17:11
2009,marathon,men,29,Ser-Od BAT-OCHIR,MGL,2:17:22
2009,marathon,men,30,Andrew Letherby,AUS,2:17:29
2009,marathon,men,31,Daniel Kipkorir Chepyegon,UGA,2:17:47
2009,marathon,men,32,Simon Munyutu,FRA,2:17:53
2009,marathon,men,33,Dylan Wykes,CAN,2:18:00
2009,marathon,men,34,Martin Beckmann,GER,2:18:08
2009,marathon,men,35,George Majaji,ZIM,2:18:37
2009,marathon,men,36,Matt Gabrielson,USA,2:18:41
2009,marathon,men,37,Alejandro Suárez,MEX,2:18:55
2009,marathon,men,38,Chia-Che Chang,TPE,2:19:32
2009,marathon,men,39,Kazuhiro Maeda,JPN,2:19:59
2009,marathon,men,40,Khalid Kamal Yaseen,BRN,2:20:11
2009,marathon,men,41,James Kibocha Theuri,FRA,2:20:24
2009,marathon,men,42,Roman Kejžar,SLO,2:20:25
2009,marathon,men,43,Song-Chol Pak,PRK,2:21:12
2009,marathon,men,44,Driss El Himer,FRA,2:21:19
2009,marathon,men,45,Myongseung Lee,KOR,2:21:54
2009,marathon,men,46,Mark Tucker,AUS,2:21:57
2009,marathon,men,47,José Amado García,GUA,2:22:00
2009,marathon,men,48,Carlos Cordero,MEX,2:22:16
2009,marathon,men,49,Falk Cierpinski,GER,2:22:36
2009,marathon,men,50,Hyon U Ri,PRK,2:22:48
2009,marathon,men,51,Constantino León,PER,2:23:34
2009,marathon,men,52,Andrew Smith,CAN,2:24:48
2009,marathon,men,53,Samir Baala,FRA,2:25:12
2009,marathon,men,54,Juan Gualberto Vargas,MEX,2:25:26
2009,marathon,men,55,Giitah Macharia,CAN,2:25:40
2009,marathon,men,56,Getuli Amnaay Bayo,TAN,2:25:52
2009,marathon,men,57,Scott Westcott,AUS,2:26:02
2009,marathon,men,58,Nelson Cruz,CPV,2:27:16
2009,marathon,men,59,Andrea Silvini,TAN,2:28:48
2009,marathon,men,60,Arata Fujiwara,JPN,2:31:06
2009,marathon,men,61,Valery Pisarev,KGZ,2:31:32
2009,marathon,men,62,Nate Jenkins,USA,2:32:16
2009,marathon,men,63,Wodage Zvadya,ISR,2:34:58
2009,marathon,men,64,Myong-Ki Lee,KOR,2:35:12
2009,marathon,men,65,Tobias Sauter,GER,2:35:43
2009,marathon,men,66,Pedro Nimo,ESP,2:36:39
2009,marathon,men,67,Tesfayohannes Mesfin,ERI,2:39:51
2009,marathon,men,68,Geuntae Yook,KOR,2:40:47
2009,marathon,men,69,Sangay Wangchuk,BHU,2:47:55
2009,marathon,men,,Mikhail Lemaev,RUS,DQ
2009,marathon,men,,Michael Aish,NZL,DNF
2009,marathon,men,,Yared Asmerom,ERI,DNF
2009,marathon,men,,Sechaba Bohosi,LES,DNF
2009,marathon,men,,Dieudonné Disi,RWA,DNF
2009,marathon,men,,Abderrahim Goumri,MAR,DNF
2009,marathon,men,,Rafael Iglesias,ESP,DNF
2009,marathon,men,,Reinhold Ndalikokule Iita,NAM,DNF
2009,marathon,men,,Stephen Loruo Kamar,BRN,DNF
2009,marathon,men,,Yonas Kifle,ERI,DNF
2009,marathon,men,,Nicholas Kiprono,UGA,DNF
2009,marathon,men,,Amos Masai,UGA,DNF
2009,marathon,men,,Mubarak Hassan Shami,QAT,DNF
2009,marathon,men,,Franklin Tenorio,ECU,DNF
2009,marathon,men,0,Deressa Chimsa,ETH,DNF
2009,marathon,men,0,Disdery Lucian  Hombo,TAN,DNF
2009,marathon,men,0,Christopher Isengwe,TAN,DNF
2009,marathon,men,0,Youngjun Ji,KOR,DNF
2009,marathon,men,0,Benjamin Kolum Kiptoo,KEN,DNF
2009,marathon,men,0,Loïc Letellier,FRA,DNF
2009,marathon,men,0,Deriba Merga,ETH,DNF
2009,marathon,men,0,Justin Young,USA,DNF
2009,marathon,men,,Ali Mabrouk El Zaidi,LBA,DNS
2009,marathon,men,,Jaouad Gharib,MAR,DNS
2009,marathon,men,,Ruggero Pertile,ITA,DNS
2009,marathon,men,0,Junhyeon Hwang,KOR,DNS
2009,marathon,men,0,Daniel Kipkurgat Rono,KEN,DNS
2009,marathon,men,0,Kensuke Takahashi,JPN,DNS
2009,marathon,men,0,Edwardo Torres,USA,DNS
2009,marathon,women,0,Robe Guta,ETH,DNF
2009,marathon,women,0,Helena Loshanyang Kirop,KEN,DNF
2009,marathon,women,1,Xue Bai,CHN,2:25:15
2009,marathon,women,2,Yoshimi Ozaki,JPN,2:25:25
2009,marathon,women,3,Aselefech Mergia,ETH,2:25:32
2009,marathon,women,4,Chunxiu Zhou,CHN,2:25:39
2009,marathon,women,5,Xiaolin Zhu,CHN,2:26:08
2009,marathon,women,6,Marisa Barros,POR,2:26:50
2009,marathon,women,7,Yuri Kano,JPN,2:26:57
2009,marathon,women,8,Alevtina Biktimirova,RUS,2:27:39
2009,marathon,women,9,Kara Goucher,USA,2:27:48
2009,marathon,women,10,Desiree LINDEN,USA,2:27:53
2009,marathon,women,11,Julia Mumbi Muraga,KEN,2:28:59
2009,marathon,women,12,Weiwei Sun,CHN,2:29:39
2009,marathon,women,13,Yoshiko Fujinaga,JPN,2:29:53
2009,marathon,women,14,Svetlana Zakharova,RUS,2:29:55
2009,marathon,women,15,Bezunesh Bekele,ETH,2:30:03
2009,marathon,women,16,Sabrina Mockenhaupt,GER,2:30:07
2009,marathon,women,17,Lisa WEIGHTMAN,AUS,2:30:42
2009,marathon,women,18,Zivilé Balciünaité,LTU,2:31:06
2009,marathon,women,19,Kum-Ok Kim,PRK,2:31:24
2009,marathon,women,20,Irene Limika,KEN,2:31:29
2009,marathon,women,21,Lidia Simon,ROU,2:32:03
2009,marathon,women,22,Dire Tune,ETH,2:32:42
2009,marathon,women,23,Beata Naigambo,NAM,2:33:05
2009,marathon,women,24,Alessandra Aguilar,ESP,2:33:38
2009,marathon,women,25,Epiphanie Nyirabarame,RWA,2:33:59
2009,marathon,women,26,Atsede Baysa,ETH,2:36:04
2009,marathon,women,27,Tera Moody,USA,2:36:39
2009,marathon,women,28,Olga Glok,RUS,2:36:57
2009,marathon,women,29,Paige Siemers,USA,2:37:11
2009,marathon,women,30,Yukiko Akaba,JPN,2:37:43
2009,marathon,women,31,Lyubov Morgunova,RUS,2:38:23
2009,marathon,women,32,Yong-Ok Jong,PRK,2:38:29
2009,marathon,women,33,Susanne Hahn,GER,2:38:39
2009,marathon,women,34,Mary Davies,NZL,2:38:48
2009,marathon,women,35,Tara Quinn-Smith,CAN,2:39:19
2009,marathon,women,36,Risper Jemeli Kimaiyo,KEN,2:39:23
2009,marathon,women,37,Patricia Morceli Bühler,SUI,2:39:37
2009,marathon,women,38,Sun Suk Yun,KOR,2:39:56
2009,marathon,women,39,Judith Ramírez,MEX,2:40:18
2009,marathon,women,40,Fiona Docherty,NZL,2:40:18
2009,marathon,women,41,Un Suk Phyo,PRK,2:40:39
2009,marathon,women,42,Adriana Aparecida da Silva,BRA,2:40:54
2009,marathon,women,43,Shireen Crumpton,NZL,2:41:31
2009,marathon,women,44,Tanith Maxwell,RSA,2:41:48
2009,marathon,women,45,Annemette Aagaard,DEN,2:42:03
2009,marathon,women,46,Martha Komu Munyutu,KEN,2:42:14
2009,marathon,women,47,Chol Sun Kim,PRK,2:42:18
2009,marathon,women,48,Patricia Lossouarn,FRA,2:42:40
2009,marathon,women,49,Laurence Klein,FRA,2:42:47
2009,marathon,women,50,Zoila Gómez,USA,2:42:49
2009,marathon,women,51,Remalda Kergytè,LTU,2:45:28
2009,marathon,women,52,Ho Sun Park,KOR,2:47:16
2009,marathon,women,53,Stephanie Briand,FRA,2:48:16
2009,marathon,women,54,Yamna Oubouhou,FRA,2:50:02
2009,marathon,women,55,Helalia JOHANNES,NAM,2:50:19
2009,marathon,women,56,Sandra Ruales,ECU,2:50:36
2009,marathon,women,57,Jane Suuto,UGA,2:52:44
2009,marathon,women,58,Cecile Moynot,FRA,2:54:21
2009,marathon,women,59,Nuta Olaru,ROU,3:00:59
2009,marathon,women,,Magdaliní Gazéa,GRE,DQ
2009,marathon,women,,Nailiya Yulamanova,RUS,DQ
2009,marathon,women,,Yeoryía Abatzídou,GRE,DNF
2009,marathon,women,,Maria Zeferina Baldaia,BRA,DNF
2009,marathon,women,,Sun-young Lee,KOR,DNF
2009,marathon,women,,Otgonbayar Luvsanlundeg,MGL,DNF
2009,marathon,women,,Ulrike Maisch,GER,DNF
2009,marathon,women,,Viktoriia Poliudina,KGZ,DNF
2009,marathon,women,,Dulce María Rodríguez,MEX,DNF
2009,marathon,women,,Luminita Zaituc,GER,DNF
2009,marathon,women,,Clara Morales,CHI,DNS
2009,marathon,women,,Luminita Talpos,ROU,DNS
2009,3000 metres steeplechase,men,1,Ezekiel Kemboi,KEN,8:00.43
2009,3000 metres steeplechase,men,2,Richard Kipkemboi Mateelong,KEN,8:00.89
2009,3000 metres steeplechase,men,3,Bouabdellah Tahri,FRA,8:01.18
2009,3000 metres steeplechase,men,4,Paul Kipsiele Koech,KEN,8:01.26
2009,3000 metres steeplechase,men,5,Yacob Jarso,ETH,8:12.13
2009,3000 metres steeplechase,men,6,Roba Gari,ETH,8:12.40
2009,3000 metres steeplechase,men,7,Brimin Kiprop Kipruto,KEN,8:12.61
2009,3000 metres steeplechase,men,8,Jukka Keskisalo,FIN,8:14.47
2009,3000 metres steeplechase,men,9,Eliseo Martín,ESP,8:16.51
2009,3000 metres steeplechase,men,10,Tareq Mubarak Taher,BRN,8:17.08
2009,3000 metres steeplechase,men,11,Benjamin Kiplagat,UGA,8:17.82
2009,3000 metres steeplechase,men,12,Abubaker Ali Kamal,QAT,8:19.72
2009,3000 metres steeplechase,men,13,Ruben Ramolefi,RSA,8:32.54
2009,3000 metres steeplechase,men,14,Mustafa Mohamed,SWE,8:35.77
2009,3000 metres steeplechase,men,,Jamel Chatbi,MAR,DQ
2009,3000 metres steeplechase,women,1,Yuliya Zaripova,RUS,9:08.39
2009,3000 metres steeplechase,women,2,Milcah Chemos Cheywa,KEN,9:08.57
2009,3000 metres steeplechase,women,3,Gulnara Galkina,RUS,9:11.09
2009,3000 metres steeplechase,women,4,Jenny Simpson,USA,9:12.50
2009,3000 metres steeplechase,women,5,Habiba Ghribi,TUN,9:12.52
2009,3000 metres steeplechase,women,6,Ruth Bisibori Nyangau,KEN,9:13.16
2009,3000 metres steeplechase,women,7,Gladys Jerotich Kipkemoi,KEN,9:14.62
2009,3000 metres steeplechase,women,8,Antje Möldner-Schmidt,GER,9:18.54
2009,3000 metres steeplechase,women,9,Zemzem Ahmed,ETH,9:22.64
2009,3000 metres steeplechase,women,10,Jessica Augusto,POR,9:25.25
2009,3000 metres steeplechase,women,11,Katarzyna Kowalska,POL,9:30.37
2009,3000 metres steeplechase,women,12,Sofia Assefa,ETH,9:31.29
2009,3000 metres steeplechase,women,13,Eva Arias,ESP,9:33.34
2009,3000 metres steeplechase,women,14,Sophie Duarte,FRA,9:33.85
2009,3000 metres steeplechase,women,,Marta Domínguez,ESP,DQ
2009,100 metres hurdles,women,1,Brigitte Foster-Hylton,JAM,12.51
2009,100 metres hurdles,women,2,Priscilla Lopes-Schliep,CAN,12.54
2009,100 metres hurdles,women,3,Delloreen Ennis-London,JAM,12.55
2009,100 metres hurdles,women,4,Derval O'Rourke,IRL,12.67
2009,100 metres hurdles,women,5,Sally Pearson,AUS,12.70
2009,100 metres hurdles,women,6,Ginnie Crawford,USA,12.78
2009,100 metres hurdles,women,7,Dawn Harper-Nelson,USA,12.81
2009,100 metres hurdles,women,8,Perdita Felicien,CAN,15.53
2009,110 metres hurdles,men,1,Ryan Brathwaite,BAR,13.14
2009,110 metres hurdles,men,2,Terrence Trammell,USA,13.15
2009,110 metres hurdles,men,3,David Payne,USA,13.15
2009,110 metres hurdles,men,4,William Sharman,GBR,13.30
2009,110 metres hurdles,men,5,Maurice Wignall,JAM,13.31
2009,110 metres hurdles,men,6,Petr Svoboda,CZE,13.38
2009,110 metres hurdles,men,7,Dwight Thomas,JAM,13.56
2009,110 metres hurdles,men,8,Wei Ji,CHN,13.57
2009,400 metres hurdles,men,1,Kerron Clement,USA,47.91
2009,400 metres hurdles,men,2,Javier Culson,PUR,48.09
2009,400 metres hurdles,men,3,Bershawn Jackson,USA,48.23
2009,400 metres hurdles,men,4,Jehue Gordon,TTO,48.26
2009,400 metres hurdles,men,5,Periklís Iakovákis,GRE,48.42
2009,400 metres hurdles,men,6,Danny McFarlane,JAM,48.65
2009,400 metres hurdles,men,7,David Greene,GBR,48.68
2009,400 metres hurdles,men,8,Felix Sánchez,DOM,50.11
2009,400 metres hurdles,women,1,Melaine Walker,JAM,52.42
2009,400 metres hurdles,women,2,Lashinda Demus,USA,52.96
2009,400 metres hurdles,women,3,Josanne Lucas,TTO,53.20
2009,400 metres hurdles,women,4,Kaliese Spencer,JAM,53.56
2009,400 metres hurdles,women,5,Tiffany Williams,USA,53.83
2009,400 metres hurdles,women,6,Natalya Antyukh,RUS,54.11
2009,400 metres hurdles,women,7,Anastasiya Rabchenyuk,UKR,54.78
2009,400 metres hurdles,women,8,Angela Morosanu,ROU,55.04
2009,high jump,men,1,Yaroslav Rybakov,RUS,2.32
2009,high jump,men,2,Kyriakos Ioannou,CYP,2.32
2009,high jump,men,3,Sylwester Bednarek,POL,2.32
2009,high jump,men,3,Raul Spank,GER,2.32
2009,high jump,men,5,Linus Thörnblad,SWE,2.23
2009,high jump,men,5,Mickael Hanany,FRA,2.23
2009,high jump,men,5,Jaroslav Bába,CZE,2.23
2009,high jump,men,5,Martijn Nuyens,NED,2.23
2009,high jump,men,9,Andra Manson,USA,2.23
2009,high jump,men,10,Ivan Ukhov,RUS,2.23
2009,high jump,men,11,Giulio Ciotti,ITA,2.23
2009,high jump,men,11,Keith Moffatt,USA,2.23
2009,high jump,men,13,Kabelo Kgosiemang,BOT,2.18
2009,high jump,women,1,Blanka Vlašic,CRO,2.04
2009,high jump,women,2,Ariane Friedrich,GER,2.02
2009,high jump,women,3,Antonietta Di Martino,ITA,1.99
2009,high jump,women,4,Ruth Beitia,ESP,1.99
2009,high jump,women,5,Svetlana Shkolina,RUS,1.96
2009,high jump,women,6,Emma Green,SWE,1.96
2009,high jump,women,6,Chaunté Lowe,USA,1.96
2009,high jump,women,8,Melanie Melfort,FRA,1.92
2009,high jump,women,9,Meike Kröger,GER,1.87
2009,high jump,women,10,Amy Acuff,USA,1.87
2009,high jump,women,,Anna Chicherova,RUS,DQ
2009,high jump,women,,Elena Slesarenko,RUS,DQ
2009,pole vault,men,1,Steven Hooker,AUS,5.90
2009,pole vault,men,2,Romain Mesnil,FRA,5.85
2009,pole vault,men,3,Renaud Lavillenie,FRA,5.80
2009,pole vault,men,4,Maksym Mazuryk,UKR,5.75
2009,pole vault,men,5,Aleksandr Gripich,RUS,5.75
2009,pole vault,men,6,Damiel Dossévi,FRA,5.75
2009,pole vault,men,7,Alexander Straub,GER,5.65
2009,pole vault,men,7,Steven Lewis,GBR,5.65
2009,pole vault,men,7,Giuseppe Gibilisco,ITA,5.65
2009,pole vault,men,10,Viktor Chistiakov,RUS,5.50
2009,pole vault,men,10,Daichi Sawano,JPN,5.50
2009,pole vault,men,12,Alhaji Jeng,SWE,5.50
2009,pole vault,men,13,Malte Mohr,GER,5.50
2009,pole vault,men,,Derek Miles,USA,NM
2009,pole vault,men,,Kevin Rans,BEL,DQ
2009,pole vault,women,1,Anna Rogowska,POL,4.75
2009,pole vault,women,2,Chelsea Johnson,USA,4.65
2009,pole vault,women,2,Monika Pyrek,POL,4.65
2009,pole vault,women,4,Silke Spiegelburg,GER,4.65
2009,pole vault,women,5,Fabiana Murer,BRA,4.55
2009,pole vault,women,6,Kate Dennison,GBR,4.55
2009,pole vault,women,7,Anna Battke,GER,4.40
2009,pole vault,women,7,Tatyana Polnova,RUS,4.40
2009,pole vault,women,9,Aleksandra Kiryashova,RUS,4.40
2009,pole vault,women,10,Kristina Gadschiew,GER,4.40
2009,pole vault,women,,Elena Isinbaeva,RUS,NM
2009,pole vault,women,,Yuliya Golubchikova,RUS,DNS
2009,long jump,men,1,Dwight Phillips,USA,8.54
2009,long jump,men,2,Godfrey Khotso Mokoena,RSA,8.47
2009,long jump,men,3,Mitchell Watt,AUS,8.37
2009,long jump,men,4,Fabrice Lapierre,AUS,8.21
2009,long jump,men,5,Greg Rutherford,GBR,8.17
2009,long jump,men,6,Salim Sdiri,FRA,8.07
2009,long jump,men,7,Gable Garenamotse,BOT,8.06
2009,long jump,men,8,Christopher Tomlinson,GBR,8.06
2009,long jump,men,9,Brian Johnson,USA,7.86
2009,long jump,men,10,Yahya Berrabah,MAR,7.83
2009,long jump,men,11,Loúis Tsátoumas,GRE,7.59
2009,long jump,men,,Irving Saladino,PAN,NM
2009,long jump,women,1,Brittney REESE,USA,7.10
2009,long jump,women,2,Karin Mey Melis,TUR,6.80
2009,long jump,women,3,Naide Gomes,POR,6.77
2009,long jump,women,4,Olga Kucherenko,RUS,6.77
2009,long jump,women,5,Shara PROCTOR,AIA,6.71
2009,long jump,women,6,Maurren Higa Maggi,BRA,6.68
